MHG,MAG,LMV,LMD,LWS,LUBS,LLS,LWLSS,AggregatedAttendance
0.651133501,0.386751289,0.389139073,-0.442602041,0.16192502,-0.095472186,0.041302621,0.254974359,-0.186251217
-0.449622166,0.040063467,-0.305430464,-0.163903061,0.16192502,0.809055627,-0.305798253,-0.282871795,-0.133691652
-0.449622166,-0.653312178,-0.073907285,-0.442602041,-0.070459984,-0.547736093,1.082605242,1.330666667,-0.102598242
-0.449622166,0.040063467,-0.073907285,-0.163903061,0.16192502,0.469857697,-0.652899126,-0.641435897,-0.065374277
-0.449622166,0.040063467,-0.305430464,0.393494898,0.394310024,-0.32160414,0.388403495,-0.103589744,0.110467979
-1,0.386751289,-0.073907285,0.393494898,-0.535229992,-0.66080207,0.041302621,0.075692308,-0.175387084
0.375944584,-1,0.157615894,0.393494898,-0.070459984,0.01759379,-0.305798253,-0.282871795,0.008413419
-0.724811083,0.040063467,-0.305430464,0.114795918,-0.302844988,-0.32160414,0.041302621,-0.103589744,-0.066145024
-0.724811083,0.040063467,-0.305430464,0.114795918,-0.535229992,-0.095472186,0.041302621,0.43425641,-0.026172438
-0.724811083,0.040063467,-0.305430464,-0.163903061,-0.070459984,-0.434670116,0.388403495,0.972102564,-0.207968148
-0.174433249,1.080126934,0.389139073,-0.442602041,-0.070459984,-0.095472186,0.041302621,-0.282871795,-0.159753953
0.100755668,0.040063467,-0.073907285,0.393494898,-0.535229992,-0.434670116,0.388403495,0.075692308,-0.242878456
-0.449622166,-0.306624355,-0.305430464,-0.163903061,-0.302844988,-0.66080207,0.388403495,0.613538462,-0.357094951
0.100755668,0.386751289,0.157615894,-0.163903061,0.16192502,0.130659767,-0.305798253,-0.282871795,-0.086914107
0.100755668,1.080126934,0.389139073,-0.163903061,0.394310024,-0.095472186,0.388403495,-0.282871795,-0.128154741
-0.174433249,0.040063467,-0.073907285,-0.163903061,0.16192502,0.130659767,-0.305798253,-0.103589744,-0.107268063
-0.174433249,0.040063467,-0.305430464,0.393494898,-0.302844988,-0.547736093,0.388403495,0.075692308,-0.115475669
-0.174433249,0.386751289,-0.073907285,-0.163903061,-0.070459984,-0.095472186,0.041302621,0.075692308,-0.119157969
1.201511335,-0.306624355,0.85218543,-0.163903061,0.394310024,-0.095472186,0.735504369,0.075692308,-0.086273706
0.100755668,1.080126934,0.389139073,0.393494898,-0.070459984,-0.095472186,0.041302621,0.075692308,-0.039491911
-0.174433249,0.386751289,-0.073907285,0.393494898,-0.070459984,-0.208538163,0.041302621,-0.282871795,-0.152151327
-0.174433249,-0.653312178,-0.305430464,0.114795918,0.394310024,0.01759379,-0.305798253,0.075692308,-0.457799287
0.100755668,-0.653312178,-0.073907285,0.393494898,0.16192502,0.356791721,0.388403495,0.792820513,-0.459437124
0.100755668,0.040063467,-0.073907285,0.393494898,-0.302844988,-0.32160414,0.388403495,0.43425641,-0.599959613
-0.174433249,-0.653312178,-0.305430464,-0.163903061,-0.302844988,-0.208538163,0.041302621,0.43425641,-0.484288049
0.100755668,-0.653312178,-0.073907285,-0.163903061,-0.070459984,-0.434670116,0.388403495,0.254974359,-0.580295645
-0.449622166,0.040063467,-0.073907285,-0.163903061,-0.302844988,-0.208538163,0.041302621,2.764923077,-0.604918463
-0.174433249,-0.306624355,-0.305430464,0.393494898,-0.302844988,-0.32160414,0.041302621,0.254974359,-0.551409633
0.375944584,-0.306624355,0.157615894,-0.163903061,-0.070459984,0.01759379,-0.305798253,-0.103589744,-0.372317205
-0.449622166,0.040063467,-0.305430464,0.393494898,-0.302844988,-0.66080207,0.388403495,0.613538462,-0.444009432
-0.724811083,-0.306624355,-0.073907285,0.114795918,-0.302844988,-0.208538163,0.388403495,0.075692308,-0.458616789
-0.174433249,0.386751289,-0.073907285,0.114795918,-0.302844988,-0.547736093,0.388403495,0.075692308,-0.524539747
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.535229992,-0.547736093,-0.305798253,0.075692308,-0.572875788
-0.174433249,0.386751289,-0.073907285,-0.442602041,0.859080032,0.582923674,-0.652899126,-0.103589744,-0.508409315
-0.724811083,-1,-0.768476821,0.114795918,-0.535229992,-0.547736093,0.388403495,1.151384615,-0.464713341
0.100755668,0.733439111,0.157615894,-0.163903061,0.394310024,1.035187581,-0.652899126,0.075692308,-0.455511131
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.535229992,-0.66080207,0.041302621,0.43425641,-0.472034021
0.651133501,0.386751289,0.389139073,0.114795918,0.16192502,0.356791721,-0.652899126,-0.462153846,0.126424143
-0.174433249,0.040063467,-0.305430464,0.393494898,-0.535229992,-0.66080207,-0.305798253,-0.103589744,0.001880487
0.100755668,-0.653312178,0.157615894,-0.163903061,-0.535229992,-0.434670116,-0.305798253,1.509948718,0.506282008
0.651133501,-0.653312178,0.389139073,-0.442602041,-0.535229992,-0.208538163,-0.305798253,0.075692308,0.275049393
-0.174433249,0.040063467,-0.305430464,-0.442602041,-0.302844988,-0.547736093,0.041302621,0.254974359,0.339204167
-0.449622166,-0.306624355,-0.536953642,0.114795918,-0.302844988,-0.32160414,0.041302621,0.075692308,0.150542575
-0.449622166,-1,-0.536953642,0.950892857,-0.070459984,-0.32160414,0.041302621,-0.282871795,0.257721753
0.651133501,0.040063467,0.389139073,-0.163903061,-0.070459984,-0.547736093,0.041302621,0.075692308,0.475207018
0.100755668,0.733439111,0.157615894,-0.163903061,0.626695028,0.356791721,-0.652899126,-0.282871795,0.481571348
0.375944584,0.040063467,0.157615894,-0.163903061,-0.070459984,-0.095472186,0.041302621,-0.462153846,0.931007554
0.100755668,0.733439111,0.157615894,-0.442602041,1.091465036,0.01759379,-0.305798253,-0.462153846,0.825902592
0.375944584,-0.653312178,0.157615894,-0.442602041,0.394310024,-0.095472186,-0.305798253,-0.282871795,0.808906486
0.926322418,0.386751289,0.620662252,-0.442602041,0.626695028,1.261319534,-0.305798253,-0.641435897,0.980451543
0.926322418,0.040063467,0.620662252,-0.163903061,1.091465036,0.469857697,-0.305798253,-0.462153846,0.77749146
0.375944584,1.426814756,0.620662252,0.114795918,0.16192502,-0.095472186,0.041302621,-0.462153846,1.184322639
-0.449622166,0.733439111,0.157615894,0.114795918,1.32385004,0.243725744,-0.652899126,0.075692308,0.454198493
0.375944584,0.040063467,0.157615894,-0.442602041,0.16192502,0.469857697,-0.305798253,-0.282871795,-0.161217522
-0.449622166,0.040063467,-0.536953642,0.672193878,-0.302844988,-0.66080207,0.388403495,0.792820513,-0.252209595
0.100755668,-0.653312178,-0.073907285,-0.163903061,0.16192502,0.469857697,0.041302621,0.075692308,-0.113528966
-0.724811083,0.040063467,-0.305430464,0.393494898,-0.767614996,-0.547736093,0.735504369,0.972102564,-0.268658811
-0.174433249,-0.653312178,-0.073907285,0.393494898,-0.767614996,-0.66080207,0.041302621,1.868512821,-0.273661583
0.926322418,0.386751289,0.620662252,-0.442602041,0.394310024,0.130659767,0.041302621,-0.103589744,-0.18861588
0.100755668,0.733439111,0.157615894,-0.163903061,-0.302844988,-0.208538163,-0.305798253,-0.462153846,-0.102059853
-0.724811083,-0.306624355,-0.305430464,0.393494898,-0.535229992,-0.773868047,0.735504369,1.330666667,-0.25237678
0.375944584,0.733439111,0.157615894,-0.442602041,0.16192502,0.130659767,0.041302621,-0.282871795,-0.218866285
-0.449622166,0.040063467,-0.305430464,0.672193878,-0.302844988,-0.095472186,1.082605242,0.075692308,-0.320787664
-0.449622166,0.386751289,-0.073907285,0.114795918,-0.302844988,-0.547736093,-0.305798253,-0.282871795,-0.290100881
-1,-0.306624355,-0.305430464,0.114795918,-0.070459984,-0.547736093,0.041302621,0.43425641,-0.271493857
-0.174433249,-1,-0.305430464,-0.163903061,-0.767614996,-0.547736093,0.388403495,0.613538462,-0.264698815
0.926322418,-0.653312178,0.620662252,-0.163903061,-0.302844988,-0.434670116,0.388403495,-0.103589744,-0.243144817
-0.724811083,0.386751289,-0.073907285,-0.163903061,-0.535229992,-0.547736093,0.041302621,0.254974359,-0.250017784
-0.449622166,-0.653312178,-0.073907285,0.114795918,-0.535229992,-0.434670116,-0.305798253,-0.103589744,-0.463608226
0.375944584,-0.306624355,0.157615894,-0.163903061,-0.070459984,-0.095472186,0.388403495,-0.282871795,-0.409504333
0.926322418,-0.653312178,0.620662252,0.114795918,-0.302844988,0.356791721,-0.305798253,0.075692308,-0.340729327
-0.174433249,0.386751289,-0.073907285,0.393494898,0.16192502,-0.095472186,0.041302621,-0.103589744,-0.314043628
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.302844988,-0.66080207,0.735504369,0.972102564,-0.345015191
-0.174433249,0.040063467,-0.305430464,-0.163903061,0.394310024,-0.208538163,-0.305798253,-0.103589744,-0.265153612
-0.449622166,-0.306624355,-0.305430464,-0.442602041,-0.302844988,-0.32160414,0.388403495,0.43425641,-0.422327921
0.375944584,0.040063467,0.157615894,-0.442602041,-0.070459984,0.356791721,0.041302621,0.075692308,-0.44521089
-0.449622166,-0.653312178,-0.305430464,0.114795918,-0.302844988,-0.095472186,0.388403495,0.075692308,-0.491098676
-0.174433249,-0.306624355,-0.305430464,0.114795918,-0.302844988,-0.32160414,0.041302621,0.075692308,-0.449763115
-0.174433249,-0.653312178,-0.305430464,0.393494898,-0.535229992,-0.547736093,0.041302621,0.075692308,-0.499758246
0.100755668,-0.306624355,-0.073907285,-0.163903061,-0.070459984,0.243725744,0.041302621,0.613538462,-0.424699668
0.375944584,-0.653312178,0.157615894,0.114795918,0.16192502,0.582923674,0.388403495,0.075692308,-0.268269187
-0.449622166,0.040063467,-0.305430464,-0.163903061,0.16192502,-0.434670116,1.429706116,0.254974359,-0.35085955
-0.449622166,0.386751289,-0.073907285,-0.163903061,-0.070459984,-0.32160414,0.388403495,0.075692308,-0.29418839
0.100755668,0.386751289,-0.073907285,0.114795918,-0.302844988,-0.547736093,0.041302621,-0.462153846,-0.035959793
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.070459984,-0.547736093,1.082605242,0.43425641,-0.461927884
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.302844988,-0.208538163,0.041302621,0.613538462,-0.461090547
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.302844988,-0.32160414,0.041302621,-0.103589744,-0.429879542
0.100755668,-0.306624355,-0.073907285,0.114795918,-0.302844988,-0.208538163,0.388403495,0.075692308,-0.472419395
-0.174433249,0.040063467,-0.305430464,-0.163903061,-0.302844988,0.01759379,0.388403495,0.613538462,-0.430726797
-0.174433249,0.040063467,-0.073907285,-0.163903061,-0.070459984,0.130659767,-0.305798253,-0.103589744,-0.45252307
-0.174433249,-0.306624355,-0.305430464,0.114795918,-0.535229992,-0.547736093,0.041302621,0.792820513,-0.354106889
-0.174433249,-0.306624355,-0.305430464,-0.163903061,0.16192502,0.130659767,0.041302621,0.613538462,-0.384773837
-0.724811083,0.040063467,-0.305430464,0.114795918,-0.302844988,-0.66080207,0.388403495,-0.103589744,-0.408458724
-0.174433249,-0.306624355,-0.073907285,0.393494898,-0.535229992,-0.66080207,0.388403495,0.43425641,-0.532558917
-0.174433249,0.733439111,0.157615894,-0.163903061,0.16192502,0.243725744,0.041302621,0.43425641,-0.529057968
-0.174433249,-1,-0.305430464,0.114795918,-0.302844988,-0.095472186,0.388403495,-0.282871795,-0.551576817
-0.174433249,0.733439111,0.157615894,0.114795918,-0.302844988,-0.208538163,0.388403495,-0.282871795,-0.523275949
0.375944584,0.386751289,0.157615894,-0.163903061,-0.302844988,-0.32160414,0.388403495,0.613538462,-0.454420184
0.375944584,0.733439111,0.157615894,-0.163903061,0.16192502,0.01759379,0.388403495,-0.282871795,-0.446603619
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.070459984,-0.547736093,-0.305798253,0.254974359,-0.39377911
-0.449622166,-0.306624355,-0.536953642,0.393494898,-0.535229992,-0.547736093,0.041302621,-0.103589744,-0.505442505
0.100755668,-0.306624355,-0.073907285,-0.442602041,-0.070459984,-0.32160414,0.041302621,-0.103589744,-0.428245954
0.651133501,0.733439111,0.389139073,-0.442602041,-0.070459984,-0.208538163,0.041302621,-0.462153846,-0.314746367
-0.174433249,-0.306624355,-0.305430464,0.393494898,-0.302844988,-0.095472186,-0.305798253,0.254974359,-0.311181662
0.100755668,0.040063467,-0.073907285,0.114795918,-0.535229992,-0.32160414,-0.305798253,0.254974359,-0.369696098
-1,0.040063467,-0.305430464,-0.442602041,-0.070459984,0.809055627,-0.652899126,-0.282871795,-0.385633844
-0.724811083,-0.306624355,-0.305430464,-0.163903061,-0.302844988,0.130659767,-0.305798253,-0.282871795,-0.914353568
-0.724811083,1.080126934,0.389139073,0.393494898,0.394310024,0.130659767,-0.652899126,-0.462153846,-0.636572931
0.100755668,-0.653312178,-0.073907285,0.114795918,1.788620048,0.356791721,-0.652899126,-0.103589744,0.026860342
0.100755668,0.040063467,-0.073907285,-0.442602041,1.091465036,0.469857697,0.041302621,-0.103589744,-0.107416828
-0.449622166,-0.306624355,-0.305430464,0.114795918,-0.535229992,0.130659767,-0.305798253,-0.462153846,-0.322085466
-1,-0.653312178,-0.305430464,-0.163903061,0.394310024,-0.208538163,-0.305798253,0.254974359,-0.46905446
0.100755668,0.386751289,-0.073907285,0.114795918,0.16192502,0.130659767,-0.305798253,0.075692308,-0.368231112
0.100755668,-1,-0.073907285,-0.163903061,-0.302844988,-0.32160414,0.041302621,0.254974359,-0.488748181
-0.174433249,-0.306624355,-0.305430464,0.393494898,-0.302844988,-0.095472186,-0.305798253,-0.462153846,-0.388514227
0.100755668,-0.306624355,-0.073907285,0.393494898,0.16192502,0.130659767,0.041302621,-0.282871795,-0.229254368
0.100755668,0.386751289,-0.073907285,0.114795918,-0.302844988,-0.208538163,-0.305798253,-0.462153846,-0.395941169
0.375944584,-1,0.157615894,-0.163903061,-0.070459984,0.243725744,-0.652899126,-0.641435897,-0.042854012
0.375944584,0.040063467,0.157615894,-0.442602041,0.16192502,0.01759379,0.041302621,-0.282871795,0.128787389
0.375944584,-0.653312178,0.157615894,-0.163903061,0.16192502,1.261319534,-0.305798253,-0.462153846,0.022625484
-0.174433249,-1,-0.305430464,-0.163903061,-0.535229992,-0.434670116,0.041302621,0.43425641,0.123332654
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.302844988,0.130659767,-0.305798253,0.43425641,-0.24512694
-0.449622166,0.040063467,-0.073907285,-0.442602041,-0.070459984,-0.208538163,0.041302621,0.254974359,-0.713803486
0.100755668,0.040063467,-0.073907285,-0.163903061,-0.070459984,-0.434670116,-0.305798253,-0.462153846,-0.588333233
0.100755668,-0.306624355,-0.073907285,0.114795918,-0.070459984,-0.32160414,-0.305798253,-0.462153846,0.349099199
0.375944584,0.040063467,0.157615894,0.114795918,-0.302844988,-0.434670116,0.041302621,-0.462153846,-0.154095196
0.100755668,0.040063467,-0.073907285,-0.442602041,-0.302844988,0.243725744,0.041302621,-0.103589744,-0.010607315
0.375944584,0.386751289,0.157615894,-0.163903061,-0.070459984,1.035187581,0.041302621,-0.282871795,0.015600918
-0.174433249,0.386751289,-0.073907285,-0.72130102,0.394310024,0.695989651,-0.652899126,-0.641435897,0.630101672
0.375944584,0.733439111,0.157615894,-0.442602041,1.556235044,1.261319534,-0.305798253,-0.641435897,0.517722785
0.375944584,-0.306624355,0.389139073,-0.442602041,1.091465036,1.487451488,-0.305798253,-0.641435897,0.67748278
0.651133501,2.120190401,1.083708609,-0.442602041,2.718160064,1.713583441,-0.652899126,-0.820717949,0.570749899
0.926322418,1.080126934,0.620662252,0.393494898,0.394310024,0.809055627,-0.652899126,-0.820717949,0.354740954
-0.174433249,-0.306624355,-0.305430464,0.114795918,-0.302844988,-0.208538163,0.041302621,-0.103589744,-0.021658468
-0.174433249,-0.306624355,-0.305430464,0.114795918,-0.070459984,-0.208538163,0.041302621,-0.103589744,-0.135869296
0.100755668,-0.306624355,-0.073907285,-0.163903061,-0.302844988,0.356791721,0.041302621,-0.462153846,-0.225995695
-1,-0.306624355,-0.536953642,-0.442602041,-0.302844988,-0.547736093,0.735504369,0.43425641,-0.191066969
-0.724811083,0.040063467,-0.305430464,0.114795918,-0.535229992,-0.66080207,-0.305798253,0.972102564,-0.285358803
-0.724811083,0.386751289,-0.073907285,0.114795918,-0.070459984,-0.32160414,0.041302621,0.43425641,-0.928450871
-0.449622166,-0.306624355,-0.536953642,-0.163903061,-0.535229992,-0.32160414,0.041302621,0.613538462,-0.351981667
0.375944584,-0.306624355,0.157615894,-0.442602041,-0.535229992,-0.32160414,-0.305798253,0.075692308,-0.912268017
0.100755668,0.386751289,-0.073907285,-0.442602041,-0.302844988,0.243725744,-0.652899126,-0.462153846,-0.912823408
-0.724811083,0.386751289,-0.073907285,0.393494898,-0.070459984,-0.547736093,0.041302621,0.43425641,-0.331925242
0.100755668,-0.306624355,-0.073907285,0.114795918,-0.070459984,0.01759379,0.041302621,0.075692308,-0.209787338
-0.174433249,-0.653312178,-0.305430464,0.114795918,-0.302844988,0.695989651,0.388403495,-0.282871795,-0.359734476
-0.449622166,-0.653312178,-0.536953642,0.672193878,-0.070459984,-0.547736093,0.041302621,0.075692308,-0.391326604
-0.449622166,-0.306624355,-0.536953642,0.114795918,-0.302844988,0.01759379,-0.305798253,0.43425641,-0.511128182
-0.174433249,-1,-0.305430464,0.114795918,-0.535229992,-0.434670116,0.388403495,0.613538462,-0.566140252
-0.449622166,0.040063467,-0.305430464,-0.163903061,-0.302844988,-0.66080207,0.041302621,0.972102564,-0.627903444
1.201511335,-0.306624355,0.85218543,-0.163903061,-0.070459984,0.130659767,-0.305798253,-0.462153846,-0.576551005
0.100755668,-1,-0.073907285,-0.442602041,-0.302844988,0.01759379,-0.305798253,-0.462153846,-0.759369654
0.100755668,0.040063467,-0.073907285,-0.163903061,-0.535229992,-0.208538163,0.388403495,0.254974359,-0.986455254
0.375944584,0.040063467,0.157615894,-0.163903061,-0.302844988,0.130659767,-0.305798253,0.43425641,-0.735480746
-0.724811083,0.040063467,-0.305430464,-0.442602041,0.16192502,0.243725744,0.041302621,-0.282871795,-0.533444426
-0.449622166,0.386751289,-0.073907285,-0.163903061,0.394310024,0.01759379,-0.305798253,-0.641435897,-0.496811272
-0.174433249,0.040063467,0.157615894,-0.442602041,0.16192502,0.356791721,-0.305798253,-0.462153846,-0.427861998
-1,1.080126934,0.389139073,-0.442602041,0.16192502,0.243725744,-0.305798253,-0.462153846,-0.643486986
0.375944584,0.040063467,0.157615894,0.393494898,-0.302844988,-0.32160414,-0.305798253,0.075692308,0.296807412
-0.174433249,0.040063467,-0.305430464,-0.442602041,-0.302844988,-0.32160414,-0.305798253,-0.462153846,0.024458842
-0.174433249,0.040063467,-0.305430464,0.393494898,-0.302844988,-0.547736093,-0.305798253,1.330666667,0.061876911
0.100755668,-0.306624355,-0.073907285,-0.163903061,0.394310024,-0.32160414,-0.305798253,-0.103589744,-0.185194273
-0.449622166,-0.653312178,-0.305430464,-0.163903061,-0.302844988,-0.32160414,0.388403495,-0.103589744,-0.361241967
-0.174433249,-0.306624355,-0.073907285,-0.163903061,-0.070459984,-0.208538163,-0.305798253,-0.282871795,-0.12107917
0.375944584,0.386751289,0.157615894,-0.163903061,-0.302844988,0.469857697,0.041302621,-0.462153846,0.076094644
0.375944584,-0.306624355,0.157615894,-0.163903061,-0.070459984,0.01759379,-0.305798253,-0.462153846,0.128859647
0.926322418,0.386751289,0.620662252,0.114795918,0.626695028,2.391979301,-0.652899126,-0.462153846,-0.272511129
-0.174433249,0.040063467,-0.073907285,-0.442602041,2.253390056,0.922121604,-0.305798253,-0.282871795,-0.811057878
0.375944584,0.386751289,0.157615894,-0.163903061,0.626695028,0.01759379,-0.305798253,-0.462153846,-0.399233845
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.070459984,0.130659767,0.388403495,0.075692308,0.195961395
0.100755668,0.386751289,-0.073907285,-0.163903061,0.626695028,0.356791721,-0.305798253,0.075692308,0.12694128
0.375944584,0.040063467,0.157615894,0.114795918,-0.070459984,-0.095472186,-0.305798253,-0.641435897,-0.022596399
-1,1.080126934,0.389139073,0.114795918,0.16192502,0.01759379,0.041302621,-0.282871795,0.096057559
-0.174433249,-0.653312178,-0.073907285,-0.163903061,-0.070459984,-0.32160414,0.041302621,-0.103589744,0.013559289
0.100755668,0.733439111,0.157615894,0.114795918,0.394310024,0.356791721,0.388403495,-0.282871795,0.257327878
0.100755668,0.733439111,0.157615894,-0.163903061,0.16192502,0.01759379,0.041302621,-0.462153846,-0.059184215
0.375944584,1.426814756,0.620662252,0.672193878,-0.302844988,0.130659767,0.041302621,-0.103589744,0.218578004
0.651133501,1.080126934,0.389139073,-0.163903061,-0.070459984,-0.208538163,0.041302621,-0.462153846,0.166188456
0.100755668,-0.653312178,-0.073907285,0.393494898,-0.535229992,-0.32160414,0.388403495,0.43425641,-0.617427518
0.100755668,-0.306624355,-0.073907285,-0.163903061,0.16192502,-0.208538163,0.041302621,0.254974359,-0.520212796
0.100755668,0.040063467,-0.073907285,-0.163903061,-0.535229992,-0.66080207,-0.305798253,0.075692308,-0.560532501
-0.174433249,-1,-0.073907285,-0.163903061,-0.535229992,0.01759379,-0.305798253,-0.282871795,-0.40378607
-0.174433249,0.040063467,-0.305430464,0.672193878,0.394310024,0.243725744,0.735504369,0.075692308,-0.373362814
-0.174433249,-0.306624355,-0.305430464,-0.442602041,-0.302844988,0.130659767,-0.305798253,-0.103589744,-0.942339903
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.535229992,-0.095472186,1.082605242,0.613538462,-0.66357458
-1,0.040063467,-0.305430464,0.114795918,-0.302844988,-0.095472186,-0.305798253,-0.282871795,-0.200587962
0.100755668,0.386751289,-0.073907285,-0.163903061,-0.070459984,-0.208538163,0.388403495,0.43425641,-0.390003299
0.926322418,0.040063467,0.620662252,0.114795918,0.16192502,-0.434670116,0.041302621,0.43425641,-0.398933481
0.375944584,0.386751289,0.157615894,0.114795918,-0.302844988,-0.434670116,0.041302621,-0.103589744,-0.460627248
-0.724811083,-0.306624355,-0.536953642,-0.163903061,-0.070459984,-0.434670116,1.082605242,0.792820513,-0.514884157
-0.449622166,0.733439111,0.157615894,-0.442602041,-0.302844988,-0.32160414,0.388403495,-0.282871795,-0.563428469
0.100755668,0.040063467,-0.073907285,0.114795918,-0.070459984,0.01759379,0.041302621,0.972102564,-0.40835388
-0.174433249,0.040063467,-0.305430464,0.114795918,-0.070459984,-0.434670116,0.041302621,0.075692308,-0.362399504
-0.724811083,1.080126934,0.389139073,0.950892857,-0.302844988,-0.434670116,0.041302621,0.43425641,-0.44830663
-0.174433249,-0.653312178,-0.305430464,-0.163903061,-0.302844988,-0.547736093,-0.305798253,0.254974359,-0.826440233
0.651133501,0.386751289,0.389139073,-0.442602041,-0.302844988,0.582923674,-0.305798253,-0.103589744,-0.846353559
0.375944584,-0.653312178,0.157615894,-0.163903061,-0.070459984,0.582923674,-0.652899126,-0.282871795,-0.578497708
0.651133501,0.733439111,0.389139073,-0.163903061,-0.302844988,0.356791721,-0.305798253,0.254974359,-0.651024438
-0.174433249,-0.306624355,-0.305430464,-0.442602041,-0.535229992,-0.208538163,-0.305798253,0.254974359,-0.709526123
-0.174433249,0.386751289,-0.073907285,-0.442602041,-0.302844988,0.01759379,-0.305798253,-0.282871795,-0.994264735
-0.449622166,0.040063467,-0.305430464,0.672193878,-0.070459984,-0.434670116,0.388403495,0.792820513,-0.887859138
-0.449622166,-0.653312178,-0.305430464,-0.163903061,-0.535229992,-0.547736093,0.388403495,-0.103589744,-0.77767773
0.100755668,-0.306624355,-0.073907285,0.114795918,0.16192502,0.01759379,0.041302621,-0.103589744,-0.779896462
-0.449622166,0.386751289,-0.073907285,-0.163903061,-0.535229992,-0.208538163,-0.305798253,0.075692308,-0.812718385
-0.724811083,-0.653312178,-0.536953642,0.114795918,0.16192502,0.130659767,-0.305798253,0.972102564,-0.98785365
0.100755668,0.386751289,-0.073907285,-0.163903061,0.16192502,0.809055627,-0.305798253,-0.641435897,-0.956734738
0.651133501,0.040063467,0.389139073,-0.442602041,0.16192502,0.243725744,-0.305798253,-0.641435897,-0.817379704
-0.174433249,-0.306624355,-0.305430464,-0.163903061,-0.070459984,0.356791721,-0.305798253,-0.462153846,-0.695607338
1.201511335,-0.306624355,0.85218543,0.393494898,-0.070459984,-0.095472186,-0.305798253,-0.641435897,-0.761666311
0.926322418,1.426814756,0.620662252,0.114795918,0.626695028,0.243725744,-0.652899126,-0.641435897,-0.721005153
-0.449622166,-0.306624355,-0.305430464,0.114795918,-0.535229992,-0.434670116,0.041302621,0.075692308,-0.064967651
-0.449622166,-0.306624355,-0.536953642,-0.163903061,-0.302844988,-0.547736093,-0.652899126,-0.462153846,0.329732763
0.375944584,-0.653312178,0.157615894,-0.163903061,-0.302844988,-0.095472186,-0.305798253,-0.103589744,0.771730692
-0.174433249,-0.653312178,-0.305430464,-0.442602041,-0.302844988,-0.547736093,-0.305798253,0.43425641,0.373712099
0.651133501,-0.653312178,0.389139073,-0.163903061,-0.302844988,-0.208538163,-0.305798253,-0.103589744,0.214336061
0.375944584,0.040063467,0.157615894,-0.163903061,0.16192502,0.582923674,0.735504369,0.075692308,-0.754400886
0.375944584,-1,0.157615894,0.114795918,0.16192502,-0.208538163,-0.305798253,-0.103589744,-0.278865542
0.100755668,-1,-0.073907285,-0.163903061,0.16192502,0.01759379,-0.305798253,0.075692308,0.795993639
0.375944584,-1,0.157615894,-0.163903061,0.859080032,0.130659767,0.041302621,-0.282871795,0.537281908
