1 	 0.9452736 	 1.240718 
2 	 0.9425599 	 0.8142741 
3 	 0.9479873 	 0.9827417 
4 	 0.9416554 	 1.224117 
5 	 0.9452736 	 0.9206203 
6 	 0.9497965 	 0.9137773 
7 	 0.9434645 	 1.016113 
8 	 0.9452736 	 1.086188 
9 	 0.9475351 	 0.589033 
10 	 0.9425599 	 0.9242284 
1 	 0.9443691 	 0.8088116 
2 	 0.9412031 	 0.460669 
3 	 0.9461782 	 1.379972 
4 	 0.950701 	 0.7868723 
5 	 0.9452736 	 0.9206203 
6 	 0.9466305 	 1.034465 
7 	 0.9466305 	 0.7101346 
8 	 0.9407508 	 1.220318 
9 	 0.9430122 	 0.774637 
10 	 0.950701 	 0.7301471 
11 	 0.9461782 	 0.8593616 
12 	 0.9430122 	 1.032241 
13 	 0.9493442 	 0.5555478 
14 	 0.9479873 	 0.9827417 
15 	 0.9457259 	 0.4457778 
16 	 0.9389417 	 1.109358 
17 	 0.9443691 	 0.8636233 
18 	 0.9443691 	 1.196407 
19 	 0.9470828 	 1.017224 
20 	 0.9421076 	 0.5999925 
21 	 0.9461782 	 0.9833169 
22 	 0.9430122 	 0.4823473 
23 	 0.9398462 	 0.6024024 
24 	 0.9430122 	 0.4651109 
25 	 0.953867 	 0.8545299 
26 	 0.9457259 	 0.7142755 
27 	 0.9421076 	 1.064499 
28 	 0.9461782 	 1.203681 
29 	 0.9470828 	 0.6249913 
30 	 0.9421076 	 1.509774 
31 	 0.9525102 	 0.5217316 
32 	 0.9457259 	 0.7646946 
33 	 0.9402985 	 1.129014 
34 	 0.9497965 	 1.312473 
35 	 0.9475351 	 1.03507 
36 	 0.9466305 	 1.185163 
37 	 0.9475351 	 1.03507 
38 	 0.9475351 	 0.6571335 
39 	 0.9516056 	 1.547582 
40 	 0.9475351 	 1.230746 
41 	 0.9475351 	 0.8412565 
42 	 0.9488919 	 0.852445 
43 	 0.9452736 	 0.728561 
44 	 0.9443691 	 0.8636233 
45 	 0.9461782 	 1.163615 
46 	 0.9461782 	 0.8888748 
47 	 0.9497965 	 1.094319 
48 	 0.9452736 	 1.01665 
49 	 0.9461782 	 0.7761078 
50 	 0.9511533 	 0.9285548 
1 	 0.9434645 	 0.8939258 
2 	 0.9488919 	 0.8833186 
3 	 0.9443691 	 1.562467 
4 	 0.9484396 	 1.374971 
5 	 0.9434645 	 1.31479 
6 	 0.9416554 	 0.954531 
7 	 0.9475351 	 0.5675599 
8 	 0.9466305 	 1.185163 
9 	 0.9475351 	 1.230746 
10 	 0.9488919 	 1.690436 
11 	 0.9493442 	 1.074054 
12 	 0.9402985 	 1.490538 
13 	 0.9393939 	 0.7179395 
14 	 0.9488919 	 1.054526 
15 	 0.9488919 	 0.9152387 
16 	 0.9516056 	 0.8135455 
17 	 0.9470828 	 1.017224 
18 	 0.9416554 	 0.7671128 
19 	 0.9461782 	 1.428542 
20 	 0.950701 	 0.6515053 
21 	 0.9412031 	 1.548989 
22 	 0.9502488 	 0.5941943 
23 	 0.9457259 	 0.8749863 
24 	 0.9488919 	 0.8225674 
25 	 0.9461782 	 0.749989 
26 	 0.9461782 	 0.6760468 
27 	 0.9457259 	 1.068947 
28 	 0.9470828 	 1.166645 
29 	 0.9430122 	 0.4157257 
30 	 0.9479873 	 0.7968625 
31 	 0.9497965 	 0.5416591 
32 	 0.9457259 	 0.9999833 
33 	 0.9461782 	 0.8888748 
34 	 0.9457259 	 0.7646946 
35 	 0.9529625 	 0.8571276 
36 	 0.9457259 	 0.791033 
37 	 0.9488919 	 0.9482595 
38 	 0.9497965 	 1.26528 
39 	 0.9443691 	 0.5769157 
40 	 0.9380371 	 0.6913495 
41 	 0.9516056 	 0.7257947 
42 	 0.9502488 	 0.9298082 
43 	 0.9520579 	 0.5362241 
44 	 0.9493442 	 0.9648954 
45 	 0.9375848 	 0.5164778 
46 	 0.9434645 	 0.4705827 
47 	 0.9470828 	 0.7462575 
48 	 0.9470828 	 0.7205776 
49 	 0.9479873 	 0.9166514 
50 	 0.9461782 	 0.91934 
51 	 0.9470828 	 0.9499842 
52 	 0.9466305 	 0.9032112 
53 	 0.9398462 	 0.4301029 
54 	 0.9452736 	 1.160694 
55 	 0.9479873 	 0.6911663 
56 	 0.9479873 	 1.499967 
57 	 0.9484396 	 0.6764606 
58 	 0.9475351 	 0.8412565 
59 	 0.9448213 	 1.39213 
60 	 0.9461782 	 0.8593616 
61 	 0.9393939 	 0.8610992 
62 	 0.9412031 	 0.5662582 
63 	 0.9497965 	 0.7903098 
64 	 0.9452736 	 1.282995 
65 	 0.9484396 	 0.8386962 
66 	 0.9375848 	 0.6235221 
67 	 0.9466305 	 1.458303 
68 	 0.9461782 	 1.379972 
69 	 0.9434645 	 1.31479 
70 	 0.9421076 	 0.8028056 
71 	 0.9493442 	 1.074054 
72 	 0.9493442 	 1.113187 
73 	 0.9335142 	 0.7499911 
74 	 0.9520579 	 1.255292 
75 	 0.9470828 	 0.9830342 
76 	 0.9466305 	 0.9666506 
77 	 0.953867 	 0.6721201 
78 	 0.9443691 	 0.7825974 
79 	 0.9475351 	 1.274485 
80 	 0.9398462 	 0.8999871 
81 	 0.9479873 	 1.053553 
82 	 0.9516056 	 0.9454374 
83 	 0.9380371 	 0.7792107 
84 	 0.9443691 	 1.12067 
85 	 0.9384894 	 0.7894633 
86 	 0.9466305 	 1.408135 
87 	 0.9488919 	 0.9482595 
88 	 0.9470828 	 0.8281121 
89 	 0.9484396 	 0.8688382 
90 	 0.9425599 	 0.8142741 
91 	 0.9434645 	 0.506018 
92 	 0.9461782 	 0.7246272 
93 	 0.9502488 	 0.9999818 
94 	 0.9470828 	 0.9830342 
95 	 0.9502488 	 1.444412 
96 	 0.9466305 	 1.359973 
97 	 0.9461782 	 0.8593616 
98 	 0.9434645 	 0.6447284 
99 	 0.9448213 	 0.7182997 
100 	 0.9470828 	 0.9830342 
101 	 0.9488919 	 0.7384502 
102 	 0.9470828 	 0.8870825 
103 	 0.9466305 	 0.7611827 
104 	 0.9484396 	 0.9655006 
105 	 0.9452736 	 1.630399 
106 	 0.9502488 	 0.692297 
107 	 0.9502488 	 0.9999818 
108 	 0.9479873 	 0.4556904 
109 	 0.9421076 	 0.5802398 
110 	 0.9470828 	 0.6249913 
111 	 0.9393939 	 0.5764638 
112 	 0.9448213 	 0.6944348 
113 	 0.9466305 	 1.269206 
114 	 0.9479873 	 0.8253837 
115 	 0.9479873 	 0.8253837 
116 	 0.9452736 	 0.5316388 
117 	 0.9402985 	 0.9411626 
118 	 0.9434645 	 0.9841114 
119 	 0.950701 	 0.6769127 
120 	 0.9398462 	 0.4148892 
1 	 0.9461782 	 0.9833169 
2 	 0.9439168 	 0.5121889 
3 	 0.9479873 	 0.9491365 
4 	 0.9470828 	 1.017224 
5 	 0.9470828 	 1.052613 
6 	 0.9430122 	 0.7260175 
7 	 0.9479873 	 0.7968625 
8 	 0.9511533 	 1.037716 
9 	 0.9520579 	 0.5588153 
10 	 0.9484396 	 0.8386962 
11 	 0.9443691 	 1.12067 
12 	 0.9520579 	 0.8928412 
13 	 0.9484396 	 1.111091 
14 	 0.9448213 	 1.439971 
15 	 0.9479873 	 0.9827417 
16 	 0.9461782 	 0.565782 
17 	 0.9443691 	 0.8088116 
18 	 0.9439168 	 0.6103817 
19 	 0.9488919 	 0.6142769 
20 	 0.9497965 	 1.176448 
21 	 0.9425599 	 1.309067 
22 	 0.9353234 	 0.8101163 
23 	 0.950701 	 0.703114 
24 	 0.9493442 	 1.036345 
25 	 0.9479873 	 1.017526 
26 	 0.9457259 	 0.6901311 
27 	 0.9493442 	 0.7499883 
28 	 0.9443691 	 0.4470536 
29 	 0.9466305 	 0.5324606 
30 	 0.9479873 	 0.8548249 
31 	 0.9430122 	 0.9999841 
32 	 0.9488919 	 1.054526 
33 	 0.9470828 	 1.294092 
34 	 0.9493442 	 1.239975 
35 	 0.9502488 	 0.7741811 
36 	 0.9439168 	 0.4588181 
37 	 0.9470828 	 0.671419 
38 	 0.9421076 	 1.415068 
39 	 0.9434645 	 0.5432032 
40 	 0.9416554 	 1.015609 
41 	 0.9434645 	 0.712319 
42 	 0.9448213 	 0.8769096 
43 	 0.9529625 	 0.8571276 
44 	 0.9430122 	 0.774637 
45 	 0.9452736 	 1.122787 
46 	 0.9470828 	 0.6249913 
47 	 0.9475351 	 0.8709537 
48 	 0.9511533 	 0.9999815 
49 	 0.9439168 	 1.137911 
50 	 0.9407508 	 0.3645795 
51 	 0.9398462 	 1.509405 
52 	 0.9497965 	 0.7903098 
53 	 0.9479873 	 0.5753346 
54 	 0.9398462 	 0.5646992 
55 	 0.9434645 	 0.9841114 
56 	 0.9461782 	 0.3999953 
57 	 0.9479873 	 0.9491365 
58 	 0.9525102 	 1.187475 
59 	 0.9421076 	 0.9393797 
60 	 0.9416554 	 0.7432332 
61 	 0.9457259 	 0.8749863 
62 	 0.9430122 	 0.9687349 
63 	 0.9448213 	 0.8208833 
64 	 0.9448213 	 0.8208833 
65 	 0.9407508 	 0.8985377 
66 	 0.9439168 	 0.9374854 
67 	 0.9466305 	 0.7611827 
68 	 0.9389417 	 0.7307599 
69 	 0.9448213 	 0.9999836 
70 	 0.9425599 	 0.5678942 
71 	 0.9457259 	 0.8461408 
72 	 0.9457259 	 0.9354688 
73 	 0.9511533 	 0.7704792 
74 	 0.9516056 	 0.9454374 
75 	 0.9425599 	 0.6710438 
76 	 0.9529625 	 1.079978 
77 	 0.9475351 	 0.7575643 
78 	 0.9434645 	 0.8939258 
79 	 0.9402985 	 0.7599899 
80 	 0.9466305 	 0.7611827 
81 	 0.9457259 	 0.7646946 
82 	 0.9452736 	 0.8615252 
83 	 0.9484396 	 1.279974 
84 	 0.9448213 	 0.9999836 
85 	 0.9470828 	 1.339973 
86 	 0.9448213 	 0.7428465 
87 	 0.9407508 	 1.046859 
88 	 0.9511533 	 1.204057 
89 	 0.950701 	 0.5352037 
90 	 0.9457259 	 1.2222 
91 	 0.9461782 	 1.24526 
92 	 0.9484396 	 0.9655006 
93 	 0.9407508 	 1.079348 
94 	 0.9425599 	 0.8405675 
95 	 0.9479873 	 1.211515 
96 	 0.9452736 	 0.7536123 
97 	 0.9443691 	 1.016377 
98 	 0.9457259 	 0.4999938 
99 	 0.9488919 	 0.9152387 
100 	 0.9461782 	 0.7246272 
101 	 0.9448213 	 0.6266583 
102 	 0.9511533 	 1.037716 
103 	 0.9475351 	 0.9999828 
104 	 0.9416554 	 0.7671128 
105 	 0.9493442 	 0.9648954 
106 	 0.9439168 	 0.6986206 
107 	 0.9421076 	 1.064499 
108 	 0.9430122 	 1.999952 
109 	 0.9416554 	 0.9846002 
110 	 0.9407508 	 1.147522 
111 	 0.9421076 	 0.9692159 
112 	 0.9493442 	 0.7499883 
113 	 0.9502488 	 0.8032655 
114 	 0.9448213 	 0.7681048 
115 	 0.9421076 	 1.206876 
116 	 0.9430122 	 0.5365788 
117 	 0.9497965 	 0.7618927 
118 	 0.9470828 	 0.7462575 
119 	 0.9412031 	 0.9402845 
120 	 0.9479873 	 0.5753346 
121 	 0.9421076 	 0.88234 
122 	 0.9466305 	 1.145434 
123 	 0.9448213 	 1.17855 
124 	 0.9443691 	 1.016377 
125 	 0.9389417 	 0.5517178 
126 	 0.9398462 	 0.5465053 
127 	 0.9393939 	 0.6961937 
128 	 0.9448213 	 0.6266583 
129 	 0.9516056 	 0.9454374 
130 	 0.9412031 	 0.5476125 
131 	 0.950701 	 0.6769127 
132 	 0.9430122 	 0.6799909 
133 	 0.9479873 	 0.7164072 
134 	 0.9448213 	 0.6052552 
135 	 0.9448213 	 0.8208833 
136 	 0.9493442 	 1.153824 
137 	 0.9502488 	 0.6417815 
138 	 0.9452736 	 0.5920975 
139 	 0.9466305 	 1.809481 
140 	 0.9466305 	 1.145434 
141 	 0.9461782 	 1.428542 
142 	 0.9529625 	 0.7333211 
143 	 0.9470828 	 1.052613 
144 	 0.9452736 	 1.05083 
145 	 0.9488919 	 1.092572 
146 	 0.9466305 	 0.6164299 
147 	 0.9470828 	 0.7727156 
148 	 0.9439168 	 0.6103817 
149 	 0.9434645 	 0.6233685 
150 	 0.9488919 	 1.054526 
151 	 0.9484396 	 0.9321876 
152 	 0.9493442 	 0.7499883 
153 	 0.9461782 	 0.7246272 
154 	 0.9493442 	 0.9648954 
155 	 0.9416554 	 0.9846002 
156 	 0.9434645 	 0.8656587 
157 	 0.9466305 	 1.226392 
158 	 0.9484396 	 0.809511 
159 	 0.9443691 	 1.196407 
160 	 0.9434645 	 1.016113 
161 	 0.9389417 	 0.7088518 
162 	 0.9520579 	 1.208308 
163 	 0.9443691 	 0.9523658 
164 	 0.9502488 	 0.8965363 
165 	 0.9421076 	 0.7534143 
166 	 0.9516056 	 0.8135455 
167 	 0.9380371 	 1.044761 
168 	 0.9470828 	 1.543445 
169 	 0.9470828 	 1.127252 
170 	 0.9443691 	 0.8636233 
171 	 0.9412031 	 0.8055444 
172 	 0.9493442 	 0.8360519 
173 	 0.9407508 	 1.112885 
174 	 0.9452736 	 0.728561 
175 	 0.9434645 	 1.118625 
176 	 0.9461782 	 0.8888748 
177 	 0.9466305 	 0.8437368 
178 	 0.9461782 	 0.9833169 
179 	 0.9412031 	 0.9117513 
180 	 0.9461782 	 0.8593616 
181 	 0.9466305 	 0.7878669 
182 	 0.9443691 	 0.892294 
183 	 0.9497965 	 1.176448 
184 	 0.9366802 	 0.6666587 
185 	 0.9470828 	 0.8870825 
186 	 0.9398462 	 0.7051192 
187 	 0.9479873 	 1.129609 
188 	 0.9484396 	 0.8386962 
189 	 0.9488919 	 0.852445 
190 	 0.9461782 	 0.8888748 
191 	 0.9493442 	 1.947317 
192 	 0.9443691 	 0.8358084 
193 	 0.950701 	 1.096133 
194 	 0.9470828 	 1.249976 
195 	 0.9497965 	 1.176448 
196 	 0.9412031 	 1.166647 
197 	 0.9443691 	 0.9523658 
198 	 0.9479873 	 0.6911663 
199 	 0.9439168 	 0.7714176 
200 	 0.9434645 	 1.155152 
